customer_tweet_id,customer_id,customer_created_at,customer_text,customer_text_raw,reply_tweet_id,reply_created_at,reply_text,reply_text_raw,response_minutes,reply_asks_dm
1629738,498839,2017-11-05 05:10:13+00:00,can you fix this please? <URL>,@115858 can you fix this please? https://t.co/VR9XZWx8im,1629737,2017-11-05 16:11:30+00:00,"Thanks for reaching out. This article has more details on that behavior, including how to address it: <URL>","@498839 Thanks for reaching out. This article has more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",661.3,False
2320611,672545,2017-11-13 05:27:31+00:00,Know what? @user because of this “I️” shit it ruined my story. So fuck y’all and y’all iPhones,Know what? @115858 because of this “I️” shit it ruined my story. So fuck y’all and y’all iPhones,2320610,2017-11-13 13:52:33+00:00,We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here: <URL>,@672545 We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here: https://t.co/xXaXeeSRt9,505.0,False
2065314,610759,2017-10-07 21:25:09+00:00,my phones moving mad since your bloody update 😶,@115858 my phones moving mad since your bloody update 😶,2065313,2017-10-07 22:55:29+00:00,We'd love to team up to find a solution for your iPhone. Send us the details of the issue you're experiencing via DM. <URL>,@610759 We'd love to team up to find a solution for your iPhone. Send us the details of the issue you're experiencing via DM. https://t.co/GDrqU22YpT,90.3,True
5833,117104,2017-10-31 23:24:02+00:00,"sa fait 1h j’ai ios11.1 et mon tel redemarre seul, explication @AppleSupport ?????","sa fait 1h j’ai ios11.1 et mon tel redemarre seul, explication @AppleSupport ?????",5832,2017-10-31 23:30:29+00:00,We offer support via Twitter in English. Contact us for help in your preferred language here: <URL>,@117104 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,6.4,False
1607147,493659,2017-11-18 16:55:14+00:00,"my phone can only hold a charge for 10 mins. There is no damage. This is my 3rd defective iPhone, please send me another THAT WORKS.","@115858 my phone can only hold a charge for 10 mins. There is no damage. This is my 3rd defective iPhone, please send me another THAT WORKS.",1607146,2017-11-18 18:04:28+00:00,We'd be happy to look into this with you. DM us using the link below and we'll go from there. <URL>,@493659 We'd be happy to look into this with you. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,69.2,True
2345904,568493,2017-11-13 15:19:14+00:00,Is it possible for the AirPods to be Off Balance? Music and Sound seems to be louder in Right Ear than Left Ear. Can this be fixed!,@AppleSupport Is it possible for the AirPods to be Off Balance? Music and Sound seems to be louder in Right Ear than Left Ear. Can this be fixed!,2345903,2017-11-13 16:26:27+00:00,We'll be happy to take a look into it for you. Please send us a DM so we may better assist you. <URL>,@568493 We'll be happy to take a look into it for you. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,67.2,True
2372241,684426,2017-11-14 00:52:54+00:00,Y’all have yet to fix this stupid ass question mark issue just for that I’m not getting the X anymore lol @user,"Y’all have yet to fix this stupid ass question mark issue just for that I’m not getting the X anymore lol 
@115858",2372240,2017-11-14 00:58:50+00:00,"We'd like to help. Have you already updated to 11.1.1? If not, let's back up the device and update.","@684426 We'd like to help. Have you already updated to 11.1.1? If not, let's back up the device and update.",5.9,False
1677765,510311,2017-11-06 07:19:44+00:00,APPLE WTF! I️ need a solution on my desk like yesterday. @user,"APPLE WTF! I️ need a solution on my desk like yesterday. 

@115858",1677764,2017-11-06 15:11:32+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@510311 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,471.8,False
2021364,597804,2017-11-06 01:28:35+00:00,Why is the letter “I” doing this?! What is this? I️ ?? @user @AppleSupport <URL>,Why is the letter “I” doing this?! What is this? I️ ?? @115858 @AppleSupport https://t.co/e8el6Amd7T,2021362,2017-11-06 03:05:51+00:00,Thanks for reaching out. We have a workaround for this here: <URL> DM us if you still need help. <URL>,@597804 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,97.3,True
853177,322682,2017-10-09 09:49:23+00:00,I received this suspicious e-mail. Is this an phishing email? <URL>,"@AppleSupport 
I received this suspicious e-mail. Is this an phishing email? https://t.co/rsAdOn7LwS",853175,2017-10-09 14:32:00+00:00,That appears to be a phishing attempt. Here's how to handle it: <URL>,@322682 That appears to be a phishing attempt. Here's how to handle it: https://t.co/LNMCdqt6fD,282.6,False
570180,253841,2017-12-02 18:04:32+00:00,I am keep sending DM to you. Unfortunately my issues didn’t get resolved. Can you please expedite & solve my issue which I am facing almost for more than 12 hours.,"@AppleSupport I am keep sending DM to you. Unfortunately my issues didn’t get resolved.
Can you please expedite &amp; solve my issue which I am facing almost for more than 12 hours.",570179,2017-12-02 20:37:30+00:00,"Have you had a chance to update to 11.2? This article has steps to remedy the issue you're facing: <URL> If you still need help, please send us a DM here: <URL>","@253841 Have you had a chance to update to 11.2? This article has steps to remedy the issue you're facing: https://t.co/osZOKKTalm
If you still need help, please send us a DM here: https://t.co/GDrqU22YpT",153.0,True
2575296,122740,2017-11-16 19:49:50+00:00,Could @AppleSupport issue a software update to help people that are having difficulty making and receiving calls?,Could @AppleSupport issue a software update to help people that are having difficulty making and receiving calls?,2575295,2017-11-16 21:07:00+00:00,"We’d love to help with your phone calls. We have a helpful guide for when calls aren’t able to be made or received, which you can see here: <URL> What behavior do you experience when you make a call?","@122740 We’d love to help with your phone calls. We have a helpful guide for when calls aren’t able to be made or received, which you can see here: https://t.co/U53YusKX3z What behavior do you experience when you make a call?",77.2,False
1736100,524167,2017-11-07 07:41:41+00:00,"When driving mode is on and I receive a call, I can’t turn volume up or down from my Apple headphones.","@AppleSupport When driving mode is on and I receive a call, I can’t turn volume up or down from my Apple headphones.",1736099,2017-11-07 14:02:32+00:00,Hey there! We've received your DM and will join you there shortly. Thanks!,@524167 Hey there! We've received your DM and will join you there shortly. Thanks!,380.8,True
2207628,390147,2017-11-10 01:17:52+00:00,needs to figure out this glitch with the new update. Seeing “A ??????” is really annoying.,@115858 needs to figure out this glitch with the new update. Seeing “A ??????” is really annoying.,2207626,2017-11-10 02:19:30+00:00,"We've released a fix for this issue in the latest iOS version which is iOS 11.1.1. To install this version, make sure to create a backup and update using the steps here: <URL> Let us know if we can help with anything else!","@390147 We've released a fix for this issue in the latest iOS version which is iOS 11.1.1. To install this version, make sure to create a backup and update using the steps here: https://t.co/80YRnjDFDk

Let us know if we can help with anything else!",61.6,False
389734,208253,2017-10-09 11:17:46+00:00,"degraded performance, draining battery, hanging lockscreen , that’s iOS 11.0.2. @AppleSupport you guys need to fix it and fast","degraded performance, draining battery, hanging lockscreen , that’s iOS 11.0.2.  @AppleSupport  you guys need to fix it and fast",389733,2017-10-09 15:01:30+00:00,We're happy to look into these issues with you. DM us which device you have and we'll get started. <URL>,@208253 We're happy to look into these issues with you. DM us which device you have and we'll get started. https://t.co/GDrqU22YpT,223.7,True
1536263,476343,2017-11-03 20:20:24+00:00,"I'm having trouble installing the @user app, you can help me ? I add screenshots, thank you very much. <URL>","@AppleSupport I'm having trouble installing the @123765 app, you can help me ? I add screenshots, thank you very much. https://t.co/FEpjJApV6l",1536261,2017-11-04 00:37:27+00:00,Let’s work together on this situation How long has this been happening? Are you able to install other apps without any issues?,@476343 Let’s work together on this situation  How long has this been happening? Are you able to install other apps without any issues?,257.0,False
1641902,501907,2017-11-05 21:49:47+00:00,Why is my phone turning the letter “eye” into this weird A w/a box around it?! Wtf?! Is this a conspiracy 2make me get the X? @AppleSupport,Why is my phone turning the letter “eye” into this weird A w/a box around it?! Wtf?! Is this a conspiracy 2make me get the X? @AppleSupport,1641903,2017-11-05 23:19:30+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL> <URL>,@501907 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,89.7,False
2440822,700018,2017-11-14 22:46:00+00:00,"the new OS sucks. My laptop is so slow now from whatever ""improvement "" you made.","@AppleSupport the new OS sucks. My laptop is so slow now from whatever ""improvement "" you made.",2440821,2017-11-14 23:09:30+00:00,"Let's work together to figure out what's going on. Which macOS version did you install? Also, can you elaborate on the slowness you're experiencing?","@700018 Let's work together to figure out what's going on. Which macOS version did you install? Also, can you elaborate on the slowness you're experiencing?",23.5,False
2679817,753999,2017-10-31 15:01:01+00:00,"Hey @user, this is what it looks like when I swipe down for Notifications. I think it’s a problem. Do you? Fix #ios please. <URL>","Hey @115858, this is what it looks like when I swipe down for Notifications. I think it’s a problem. Do you? Fix #ios please. https://t.co/gNP78n5mz2",2679816,2017-10-31 15:15:31+00:00,"This doesn't look good; we'll do all we can to help. To get started, connect with us in DM here: <URL>","@753999 This doesn't look good; we'll do all we can to help. To get started, connect with us in DM here: https://t.co/GDrqU22YpT",14.5,True
2677925,753618,2017-10-31 14:04:41+00:00,why does my music app keep crashing,@AppleSupport why does my music app keep crashing,2677924,2017-10-31 14:34:00+00:00,We'd like to help! Send us a DM With the country that you are located in to continue. <URL>,@753618 We'd like to help! Send us a DM With the country that you are located in to continue. https://t.co/GDrqU22YpT,29.3,True
1202863,402591,2017-10-25 08:31:37+00:00,"Your new update is buggy, plus alarms don’t got off if phones are on vibrate!!!!!","@115858 Your new update is buggy, plus alarms don’t got off if phones are on vibrate!!!!!",1202862,2017-10-25 13:38:49+00:00,"We want your iPhone to function normally. Tell us which version of iOS 11 it's on, and we’ll help out.","@402591 We want your iPhone to function normally. Tell us which version of iOS 11 it's on, and we’ll help out.",307.2,False
1538823,212022,2017-11-03 21:23:10+00:00,hi! I’ve sent you a dm with my question,@AppleSupport hi! I’ve sent you a dm with my question,1538822,2017-11-04 01:39:00+00:00,We’ve received your DM and will continue there shortly. Thank you for your patience.,@212022 We’ve received your DM and will continue there shortly. Thank you for your patience.,255.8,True
806486,312183,2017-10-12 17:10:20+00:00,❤️new #iPhone updates @user but now you’ve shut off my CALLER ID permanently again ?!? What’s up .... 🐞 need some #debugging please!!,❤️new #iPhone updates @115858 but now you’ve shut off my CALLER ID permanently again ?!? What’s up .... 🐞 need some #debugging please!!,806485,2017-10-12 17:45:29+00:00,"Hello, and thanks for reaching out. Have you tried turning on Caller ID under Settings > Phone? <URL>","@312183 Hello, and thanks for reaching out. Have you tried turning on Caller ID under Settings &gt; Phone? https://t.co/wpY1Hg9agC",35.2,False
810185,313044,2017-10-08 10:12:12+00:00,"Dear, Apple, any way to fix the ""iCloud storage is full"" (but it is not) bug without making a call 8 800 30 772? @AppleSupport","Dear, Apple, any way to fix the ""iCloud storage is full"" (but it is not) bug without making a call 8 800 30 772? @AppleSupport",810184,2017-10-08 15:33:26+00:00,We want to help. DM us which device you're having this issue on and we'll continue support there. <URL>,@313044 We want to help. DM us which device you're having this issue on and we'll continue support there. https://t.co/GDrqU22YpT,321.2,True
1453890,457409,2017-11-02 10:41:15+00:00,I ordered an X @user:01 pst/oct 27th.once I completed the order my status went from pick up at store nov 3 to Nov 24th. Help?,@AppleSupport I ordered an X @8197:01 pst/oct 27th.once I completed the order my status went from pick up at store nov 3 to Nov 24th.  Help?,1453889,2017-11-02 14:45:00+00:00,We’d like to get you in touch with our Apple Online Store team for further assistance. Reach out here: <URL>,@457409 We’d like to get you in touch with our Apple Online Store team for further assistance. Reach out here: https://t.co/RmFSlCBcIE,243.8,False
1583839,487416,2017-11-04 16:40:19+00:00,why does “I” (uppercase i) keep autocorrecting to I️ ?,@AppleSupport why does “I” (uppercase i) keep autocorrecting to I️ ?,1583837,2017-11-04 20:32:26+00:00,You ask; we deliver! Just visit the link for steps to fix this issue. <URL>,@487416 You ask; we deliver! Just visit the link for steps to fix this issue. https://t.co/xXaXeeSRt9,232.1,False
1501992,468630,2017-11-03 08:48:23+00:00,Anyone else having issues with #whatsapp? Ever since I updated my iPhone nothing seems to be working properly. @AppleSupport can you help?,Anyone else having issues with #whatsapp? Ever since I updated my iPhone nothing seems to be working properly. @AppleSupport can you help?,1501991,2017-11-03 15:37:00+00:00,We'd be glad to. What's happening with the app on your iPhone? What iOS version shows in Settings > General > About?,@468630 We'd be glad to. What's happening with the app on your iPhone? What iOS version shows in Settings &gt; General &gt; About?,408.6,False
975779,351406,2017-10-22 02:56:05+00:00,Updated my phone and now everything freezes. This sucks @AppleSupport,Updated my phone and now everything freezes. This sucks @AppleSupport,975777,2017-10-22 04:12:01+00:00,We'd be happy to help you out! Send us a DM to get started. <URL>,@351406 We'd be happy to help you out! Send us a DM to get started. https://t.co/GDrqU22YpT,75.9,True
2949626,416260,2017-11-29 16:22:03+00:00,imessage can't be activated after sign out and sign in...,@AppleSupport imessage can't be activated after sign out and sign in...,2949624,2017-11-29 16:45:40+00:00,Let's see why you're having this issue with iMessage. Are you getting an error message when you try to sign in? Check out this link and see if these steps help you get that activated: <URL>,@416260 Let's see why you're having this issue with iMessage. Are you getting an error message when you try to sign in? Check out this link and see if these steps help you get that activated: https://t.co/jhvYu3nzpA,23.6,False
1645911,364722,2017-10-17 12:08:43+00:00,iOS 11 al agregar un álbum me separó todas las canciones como álbumes distintos!!! <URL>,@AppleSupport iOS 11 al agregar un álbum me separó todas las canciones como álbumes distintos!!! https://t.co/2uibJ1vDSH,1645909,2017-10-17 13:55:05+00:00,We offer support via Twitter in English. Get help in Spanish here: <URL> or join <URL>,@364722 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,106.4,False
2076528,614143,2017-11-03 17:49:14+00:00,what are y’all doing to fix this situation going on with our phones and the letter “I️”...... eye,@AppleSupport what are y’all doing to fix this situation going on with our phones and the letter “I️”...... eye,2076526,2017-11-03 22:06:29+00:00,We'd be happy to look into this with you. Send us a DM with any details you have and we'll go from there. <URL>,@614143 We'd be happy to look into this with you. Send us a DM with any details you have and we'll go from there. https://t.co/GDrqU22YpT,257.2,True
2970208,819279,2017-11-30 00:28:45+00:00,"ever since the iOS 11 update my phone has been heating up and crashing constantly, the battery drain is amazing too, i only get 1.5-2 hrs of screen time, i’m pretty sure this is planned obsolescence, my iPhone SE is only 1.5 years old.","@AppleSupport ever since the iOS 11 update my phone has been heating up and crashing constantly, the battery drain is amazing too, i only get 1.5-2 hrs of screen time, i’m pretty sure this is planned obsolescence, my iPhone SE is only 1.5 years old.",2970207,2017-11-30 00:33:00+00:00,We'd love to help. Let's take a look at this further for you. Reach out to us in DM. <URL>,@819279 We'd love to help. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,4.2,True
939764,342777,2017-10-21 04:36:13+00:00,"Having terrible issues with the new iOS software, battery drains by 20% in 5 min while reading WhatsApp msgs!!!","@AppleSupport Having terrible issues with the new iOS software, battery drains by 20% in 5 min while reading WhatsApp msgs!!!",939761,2017-10-21 15:19:00+00:00,We'd like to look into this with you. What is your exact iOS version? What kind of iPhone are you using?,@342777 We'd like to look into this with you. What is your exact iOS version? What kind of iPhone are you using?,642.8,False
1808020,543168,2017-10-14 12:21:19+00:00,my iPhone 6 has lot of heating issue after I updated iOS to 11.0.3. can you help? PS - the nearest service venue is 25 KM away.,@115858  my iPhone 6 has lot of heating issue after I updated iOS to 11.0.3. can you help? PS - the nearest service venue is 25 KM away.,1808018,2017-10-14 14:34:38+00:00,"Let's work on this together as a team. Meet up with us in DM with some details, and we'll get started. <URL>","@543168 Let's work on this together as a team. Meet up with us in DM with some details, and we'll get started. https://t.co/GDrqU22YpT",133.3,True
1825027,547858,2017-10-17 02:14:27+00:00,ever since the iPhone 8 came out my iPhone has lagged and it didn’t do that before. Not a happy customer.,@AppleSupport ever since the iPhone 8 came out my iPhone has lagged and it didn’t do that before. Not a happy customer.,1825026,2017-10-17 02:35:00+00:00,Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. <URL>,@547858 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,20.6,True
1773228,532943,2017-11-08 02:09:21+00:00,I am getting this annoying message every now and then though the mobile is updated to the latest beta version. Sic! <URL>,@AppleSupport I am getting this annoying message every now and then though the mobile is updated to the latest beta version. Sic! https://t.co/izXgx8k2PE,1773226,2017-11-08 02:35:50+00:00,We're happy to help. DM us and we'll go from there. <URL>,@532943 We're happy to help. DM us and we'll go from there. https://t.co/GDrqU22YpT,26.5,True
1898215,196310,2017-10-23 17:18:22+00:00,#ios11 is dreadful. I ask Siri to play my playlist. Plays for 3 seconds and switches to other stuff. Worst ios ever @AppleSupport 1 of many,#ios11 is dreadful. I ask Siri to play my playlist. Plays for 3 seconds and switches to other stuff. Worst ios ever @AppleSupport 1 of many,1898214,2017-10-23 18:23:01+00:00,"Definitely not the expectation with Siri, but we're here to help. Let us know via DM the device this is on. <URL>","@196310 Definitely not the expectation with Siri, but we're here to help. Let us know via DM the device this is on. https://t.co/GDrqU22YpT",64.6,True
319070,192113,2017-10-04 20:30:27+00:00,"Dear @user my #iPhone6s & my @user worked so well together. After the update to #iOS11 ,they’re not working well together at all. Fix it.","Dear @115858 my #iPhone6s &amp; my @1511 worked so well together. After the update to #iOS11 ,they’re not working well together at all. Fix it.",319067,2017-10-04 20:51:01+00:00,Thanks for reaching out. We'd like to help in any way we can. What is your current iOS version?,@192113 Thanks for reaching out. We'd like to help in any way we can. What is your current iOS version?,20.6,False
2003400,592404,2017-11-03 20:04:38+00:00,why is my phone autocorrecting “i” to this <URL>,@AppleSupport @115858 why is my phone autocorrecting “i” to this https://t.co/tYRCU4WDTq,2003399,2017-11-04 00:11:30+00:00,Let us know in DM which device this occur and your iOS version from Settings > General > About to get started. <URL>,@592404 Let us know in DM which device this occur and your iOS version from Settings &gt; General &gt; About to get started. https://t.co/GDrqU22YpT,246.9,True
2305504,668894,2017-11-12 23:05:01+00:00,This is popping up here now.. ridic @AppleSupport <URL>,This is popping up here now.. ridic @AppleSupport https://t.co/vALnQPm4FC,2305503,2017-11-12 23:44:00+00:00,"We want to help you. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info about this update, check out: <URL>","@668894 We want to help you. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info about this update, check out: https://t.co/xXaXeeSRt9",39.0,False
1770369,532215,2017-11-08 00:34:32+00:00,I️ am so irritated with this I️ thing please fix it now before I️ buy a Samsung,@115858 I️ am so irritated with this I️ thing please fix it now before I️ buy a Samsung,1770368,2017-11-08 01:07:55+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@532215 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,33.4,False
1976730,585363,2017-11-01 18:29:22+00:00,"For the love of God can we get a new update? The last one causes my phone to crash, realistically, about 7 times a day! 👎🏻","@AppleSupport For the love of God can we get a new update? The last one causes my phone to crash, realistically, about 7 times a day! 👎🏻",1976729,2017-11-01 18:48:34+00:00,We want to be sure you get the most of your iPhone performance. Which iOS version are you running? DM us and let us know. <URL>,@585363 We want to be sure you get the most of your iPhone performance. Which iOS version are you running? DM us and let us know. https://t.co/GDrqU22YpT,19.2,True
1924869,572932,2017-11-16 10:10:38+00:00,Charged my iPhone all night and still only at 40% what the hell @AppleSupport it seems to be draining even! I was at 41% a minute ago!,Charged my iPhone all night and still only at 40% what the hell @AppleSupport it seems to be draining even! I was at 41% a minute ago!,1924868,2017-11-16 15:16:31+00:00,"We know how important it is to have power for your iPhone. We've received your DM, and will continue there. Look for a reply shortly.","@572932 We know how important it is to have power for your iPhone. We've received your DM, and will continue there. Look for a reply shortly.",305.9,True
1527660,474332,2017-11-03 18:20:42+00:00,fix this before I go to android on yall dumb ass!!!!!!!!,@115858 fix this before I go to android on yall dumb ass!!!!!!!!,1527659,2017-11-03 22:25:31+00:00,We want to help you out. DM us some more details about the issue you're having to get started with us: <URL>,@474332 We want to help you out. DM us some more details about the issue you're having to get started with us: https://t.co/GDrqU22YpT,244.8,True
2889522,801144,2017-11-28 06:13:42+00:00,"Alright, @user. I was able to deal with my apps freezing literally every time I opened them. But now you’re making my GamePigeon freeze and I’m not pumped about it. This phone’s only a year old. Fix your shit I’m getting a droid. @AppleSupport","Alright, @115858. I was able to deal with my apps freezing literally every time I opened them. But now you’re making my GamePigeon freeze and I’m not pumped about it. 

This phone’s only a year old. Fix your shit I’m getting a droid. @AppleSupport",2889520,2017-11-28 13:47:00+00:00,We'd be happy to help. Does any specific action make this app freeze? Which version of iOS are you using? You can check in Settings > General > About.,@801144 We'd be happy to help. Does any specific action make this app freeze? Which version of iOS are you using? You can check in Settings &gt; General &gt; About.,453.3,False
2412456,128119,2017-11-14 16:17:59+00:00,Contacts app on my MacBook is not working well to sync online and devices 😞 I turned off all the accounts and turned them back on 10 times! HELP ME PLEASE!,@AppleSupport Contacts app on my MacBook is not working well to sync online and devices 😞 I turned off all the accounts and turned them back on 10 times! HELP ME PLEASE!,2412454,2017-11-14 16:59:35+00:00,We'll respond to your DM shortly. Look for us there.,@128119 We'll respond to your DM shortly. Look for us there.,41.6,True
219211,168281,2017-10-05 01:26:58+00:00,"I wanted to send my deepest thanks for royally fucking up my phone with #iOS11 that’s what I get for being a customer, punishment","@115858 I wanted to send my deepest thanks for royally fucking up my phone with #iOS11 that’s what I get for being a customer, punishment",219210,2017-10-05 02:30:00+00:00,We'd like to help. Send us a DM and we can start there. <URL>,@168281 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,63.0,True
2410360,693015,2017-11-14 15:53:05+00:00,"my battery went to hell with the new update, fix thisssss","@AppleSupport my battery went to hell with the new update, fix thisssss",2410359,2017-11-14 16:25:36+00:00,"We'd love to help out with your battery life! Please send us a DM with which version of iOS 11 you're updated to, and which device you're using. <URL>","@693015 We'd love to help out with your battery life! Please send us a DM with which version of iOS 11 you're updated to, and which device you're using. https://t.co/GDrqU22YpT",32.5,True
2641026,139843,2017-11-17 20:46:37+00:00,"please tell me how to fix the new podcast update. How to mark podcasts as listened, how to get new podcasts to the top of listen now, and to get it from saying every podcast is ‘unavailable’. What did you do with this app?","@AppleSupport please tell me how to fix the new podcast update. How to mark podcasts as listened, how to get new podcasts to the top of listen now, and to get it from saying every podcast is ‘unavailable’. What did you do with this app?",2641024,2017-11-17 21:47:30+00:00,"We'd like to look into this. This article should answer a lot of your questions about use: <URL> As for the episodes being unavailable, are you getting an error message when you try to download them?","@139843 We'd like to look into this. This article should answer a lot of your questions about use: https://t.co/gQVExEKnrj

As for the episodes being unavailable, are you getting an error message when you try to download them?",60.9,False
165762,154485,2017-11-24 20:04:58+00:00,Desliguei meu celular pq ele tava muuuuito quente. Esperei ele esfriar. Acabei de ligar e ele já tá ficando quente de novo... wtf @user celular novinho fazendo isso???,Desliguei meu celular pq ele tava muuuuito quente. Esperei ele esfriar. Acabei de ligar e ele já tá ficando quente de novo... wtf @115858 celular novinho fazendo isso???,165761,2017-11-24 20:23:00+00:00,"Since our Twitter support is available in English, get help at <URL> or join <URL>","@154485 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",18.0,False
1895433,564957,2017-10-24 04:00:16+00:00,I seriously can not deal with y'all glitching phones! Why is our maps not working! How sway how,@115858 I seriously can not deal with y'all glitching phones! Why is our maps not working! How sway how,1895432,2017-10-24 12:38:00+00:00,What happens when you try to use Maps? Are you receiving an error? Please send us a DM where we can work together. <URL>,@564957 What happens when you try to use Maps? Are you receiving an error? Please send us a DM where we can work together. https://t.co/GDrqU22YpT,517.7,True
1659248,506238,2017-10-17 13:44:27+00:00,wtf. I have never had more bugs with an update than this one. <URL>,@115858 wtf. I have never had more bugs with an update than this one. https://t.co/TmHqobhrXr,1659247,2017-10-17 14:51:00+00:00,"We'd like to help! Please send us a DM with more details, and we'll get started. <URL>","@506238 We'd like to help! Please send us a DM with more details, and we'll get started. https://t.co/GDrqU22YpT",66.6,True
1698542,515169,2017-11-06 22:54:22+00:00,"Also, what is going on with the letter 👀?! @AppleSupport @user","Also, what is going on with the letter 👀?! @AppleSupport @115858",1698541,2017-11-06 23:51:27+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@515169 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,57.1,False
908498,335765,2017-10-21 00:40:52+00:00,"Please fix iOS 11 issues. Can I get an appointment at apple store, Smith Haven mall, Lake Grove, NY","@AppleSupport Please fix iOS 11 issues. Can I get an appointment at apple store, Smith Haven mall, Lake Grove, NY",908497,2017-10-21 02:47:55+00:00,"Hi there! What's going on, exactly? Let us know in a DM. <URL>","@335765 Hi there! What's going on, exactly? Let us know in a DM. https://t.co/GDrqU22YpT",127.0,True
1573764,485052,2017-11-04 03:59:23+00:00,fix this: I️,@AppleSupport @115858 fix this: I️,1573762,2017-11-04 14:16:33+00:00,Thank you for reaching out for support. We'd like to lend a hand. Let us know if this article helps: <URL>,@485052 Thank you for reaching out for support. We'd like to lend a hand. Let us know if this article helps: https://t.co/sDSg942Lx2,617.2,False
2004525,592757,2017-11-03 22:29:02+00:00,Hey @AppleSupport @user what’s going on with the glitch?? I️ see my letter I️ <——👁,Hey @AppleSupport @115858 what’s going on with the glitch?? I️ see my letter I️ &lt;——👁,2004523,2017-11-04 02:36:52+00:00,"We see what you mean and we'd love to look into this with you. To start, send us a DM including which apps this occurs with. <URL>","@592757 We see what you mean and we'd love to look into this with you. To start, send us a DM including which apps this occurs with. https://t.co/GDrqU22YpT",247.8,True
1738851,524827,2017-11-07 13:46:06+00:00,If @user @AppleSupport don’t fix this fucking I️ ‘i’ glitch by tonight I’m buying 5000 androids tomorrow.,If @115858 @AppleSupport don’t fix this fucking I️ ‘i’ glitch by tonight I’m buying 5000 androids tomorrow.,1738850,2017-11-07 16:33:00+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@524827 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,166.9,False
2280538,662946,2017-11-11 17:16:14+00:00,i️ am SO tired of seeing i️ .... @user fix this mess,i️ am SO tired of seeing i️ .... @115858 fix this mess,2280537,2017-11-11 20:26:31+00:00,We're here to help. We released an update created to address this issue. Backup your iPhone and update following these steps: <URL>,@662946 We're here to help. We released an update created to address this issue. Backup your iPhone and update following these steps: https://t.co/80YRnjDFDk,190.3,False
1915874,570671,2017-10-26 02:05:57+00:00,why does my phone keep changing it to i . t i have never typed that in my life stop it,@AppleSupport why does my phone keep changing it to i . t i have never typed that in my life stop it,1915873,2017-10-26 02:17:27+00:00,"We want to help you. Which version of iOS is installed in Settings > General > About? Let us know in DM to continue, please. <URL>","@570671 We want to help you. Which version of iOS is installed in Settings &gt; General &gt; About? Let us know in DM to continue, please. https://t.co/GDrqU22YpT",11.5,True
2112825,623041,2017-11-08 14:31:08+00:00,"please fix this problem! Even @user is waiting for the fix. By the way, love you Drizzy! #iOS11 #pleasefix #instagram #drake <URL>","@115858 @AppleSupport please fix this problem! Even @6860 is waiting for the fix. By the way, love you Drizzy!  #iOS11 #pleasefix #instagram #drake https://t.co/keThCEncAb",2112824,2017-11-08 16:40:52+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@623041 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,129.7,False
2208163,645546,2017-11-09 16:36:55+00:00,are you guys gonna fix this glitch or what????,@115858 are you guys gonna fix this glitch or what????,2208161,2017-11-09 22:09:51+00:00,We'd be happy to assist. Let us know the glitch you're experiencing and we'll continue from there.,@645546 We'd be happy to assist.  Let us know the glitch you're experiencing and we'll continue from there.,332.9,False
